model,temperature,epsilon,precision_mean,precision_lo,precision_hi,recall_mean,recall_lo,recall_hi,f1_mean,f1_lo,f1_hi,jaccard_mean,jaccard_lo,jaccard_hi,mae_mean,mae_lo,mae_hi,cpmae_mean,cpmae_lo,cpmae_hi,cpmae_fp_mean,cpmae_fp_lo,cpmae_fp_hi
llava:7b,0.2,0.9,0.040377713046794036,0.02678401035986914,0.055557311420143266,0.03662259659839612,0.024468892995310593,0.05010912290324055,0.038405772090473266,0.025624210865036832,0.05259865984524929,0.019591311115306837,0.012978385894650633,0.027009666040949905,109.11072396947552,84.19354838709677,133.21820652173912,150.35430199372624,145.50599608778043,155.74144727220036,240.1377319369323,232.2839402665545,248.17892992630112
llava:7b,0.4,0.5,0.40135757756199303,0.3697762526709895,0.43396592072546436,0.36827907110567576,0.3411569554606467,0.3977697232548534,0.3840688260227095,0.3560795596267148,0.4134754882591709,0.23778353789630927,0.21660388863146854,0.26061714485920634,68.4156875801314,59.484441471571905,78.19382911392405,123.64947681067656,118.01107411864471,129.2160966770789,180.88734109765778,172.58177487212546,189.64720701033065
llava:7b,0.4,0.6,0.24029626336544763,0.2096885356023287,0.27070846113444547,0.2204788595377356,0.19327334707467894,0.2476925941945405,0.22993820949802404,0.20106766207776244,0.25868473452128393,0.12998009439364303,0.11177055305258328,0.1485570934586581,73.52607997669189,61.44069767441861,87.14003787878787,135.5578856790765,130.05547370429946,141.20189311506593,207.94828343094426,198.67681370856354,217.21774118606336
llava:7b,0.4,0.7,0.14533312795953054,0.12077249111293409,0.17181802018696882,0.13333855549001628,0.1111111111111111,0.15632019459319246,0.13906366492805472,0.11547904235404235,0.16389595908968743,0.07477342229371518,0.06127766416480187,0.089262893301835,69.09208084918885,57.805678870525455,81.55000572606505,142.3565299237506,137.14563060321325,147.9036880148208,223.90774522235762,214.4931263724435,233.41849362500488
llava:7b,0.4,0.8,0.0940978529055299,0.07428927748512379,0.115236994797443,0.08633768868414583,0.06802285986697237,0.105389590331673,0.09004182825341057,0.07081483416035518,0.10972267055900967,0.047173854838298425,0.036707121552572025,0.05804580578620608,73.76196048020849,58.863054563997956,89.09115581098337,146.7830421401366,141.53101115723535,152.47444327155497,234.17689459260683,224.46049661399547,244.11691860465118
llava:7b,0.4,0.9,0.04237291187287978,0.02825842005055313,0.057002179052225065,0.038881562146577564,0.026095727431615742,0.05263305404767523,0.04054813558968928,0.026978179951686485,0.0546642899584076,0.020706629342403953,0.01367353351646244,0.028100183262064753,82.95719280026341,60.18039772727273,105.52632575757573,149.83097012011856,144.80539100290227,155.39455703883493,241.3323994947145,232.0709841813438,250.67158100743185
llava:7b,0.6,0.5,0.3514671012916291,0.32023454959601166,0.38210737512430376,0.3365132721642028,0.3075946533464111,0.3648951605243161,0.3437806087273827,0.31471903391638917,0.37177335716492343,0.20766442272970395,0.18674573577757742,0.22833022589935242,70.3373120646353,61.38070945516891,80.95331016963385,127.75591988876349,122.31102357097433,133.51004416199913,189.33645641394608,180.56747943927874,198.7759622774433
llava:7b,0.6,0.6,0.19983203849072378,0.17499102870813396,0.2259278385311192,0.19130888835309792,0.16763126054597063,0.21542412890721088,0.19545084206446256,0.17132460445929718,0.22054793530278027,0.10836213782233668,0.09368781647241946,0.12394148727984343,78.01162075174464,65.84223172169811,93.11895555555554,138.05866805925342,132.95970178465964,143.33732541272573,212.61059879829241,203.20167114407687,222.32068921864334
llava:7b,0.6,0.7,0.10829892552388377,0.08719919177367472,0.1314844636277377,0.10364103266988661,0.08442582052040212,0.12411368279435946,0.1059043085994789,0.08579375630447715,0.12718998620982283,0.05594721793082434,0.04481949467317207,0.06791398239724163,81.51220529960754,66.6310879811469,98.37561941803511,145.14029682568406,140.07703905261042,150.37254695846974,229.58375267708186,219.66122746405424,239.7328182890579
llava:7b,0.6,0.8,0.057708484240759333,0.04151426163272951,0.07444399919855739,0.055210531480760355,0.04052255895863187,0.06992701836008369,0.05642418418609884,0.04096323886757142,0.07216309878115215,0.029047762103231994,0.020909887802012625,0.037432159915917494,73.29863834893703,56.72448863636364,92.43904878048781,149.3783517951517,144.4609328630781,154.73144891277488,239.19922153883678,229.19866495041953,248.9740933283654
llava:7b,0.6,0.9,0.02650818041781587,0.01608940916995377,0.03827842856880969,0.02536015589483121,0.015521064301552107,0.03634285409783651,0.02591794803959359,0.01566265060240964,0.0370805430793032,0.013136899404392582,0.007893139040680024,0.018890506666282718,96.51850040748099,70.11617647058824,122.40208333333324,151.1461660842938,146.39473085589063,156.41466641652374,243.45536474701908,233.56554075310973,252.93598102001056
llava:7b,0.8,0.5,0.30522748333344896,0.27198074891054863,0.3389830508474576,0.28799153506294684,0.2578449293622763,0.31912753402133226,0.296311468864896,0.26514697060587883,0.3275699337140951,0.17402552259034126,0.15283540802213003,0.1958646526880652,68.14946192836015,58.31427942655935,78.6212654028436,131.85888360570107,126.5407145028457,137.44295260491464,197.74501669257629,188.28811101658505,207.49532969216054
llava:7b,0.8,0.6,0.17199052685182728,0.1459050218385216,0.1992797118847539,0.1622665182674657,0.13820132464657003,0.18625414031918097,0.16696022184337078,0.14225208132378564,0.19175142164014283,0.09113704164198295,0.07657232717748873,0.10604262272166269,69.06865507475153,57.18789682539683,81.47263410199187,139.82234179527973,134.84176397802105,145.23125860401083,217.4096983510587,207.96556808959585,227.55075109960273
llava:7b,0.8,0.7,0.10364318531453506,0.08303387389450688,0.1253165366311632,0.09776774791934739,0.0791609816727366,0.11708694043193706,0.10060353161442845,0.08114856429463171,0.1206705529837281,0.05299681328540889,0.04229017566688354,0.06420936639118456,66.86495515325709,51.577973807140474,84.771829810901,144.27299537182856,139.35016346527092,149.59029547370696,228.10734619350254,218.59764738818762,238.631700749368
llava:7b,0.8,0.8,0.05836935538632497,0.04242404767469035,0.07525544491990345,0.05504538924269808,0.04055619930475087,0.07075889870199382,0.05664956808037574,0.04158746512876708,0.07259596123370136,0.029167607361593042,0.021235293581991693,0.03766514948774092,70.62144167732544,54.269365530303034,89.21456548347612,148.3291558083445,143.24190332849818,153.71171197720966,237.48159914215438,227.64468443830947,248.15833630957104
llava:7b,0.8,0.9,0.030329059969650195,0.018632818142423804,0.04305043050430504,0.028605621604824452,0.017915633498640216,0.04065211041331969,0.029437427420905642,0.018211828600257846,0.04176959184421871,0.01494780658900242,0.009189593965856332,0.021330274351990697,85.58055330749042,60.80825358851675,112.71416122004352,149.95405129397207,145.07637304169094,155.36845565858772,240.8820971841273,231.38747570475346,251.26405697975218
llava:7b,1.0,0.5,0.28240277467500313,0.25421521334379665,0.31133658237727185,0.2678308772618344,0.24093186595521063,0.29438568494852907,0.2748826801332031,0.24819863685770957,0.3008676344260675,0.1594158795677455,0.14168195223460991,0.17707133403991113,67.26023348816248,57.37355794355892,78.41121077717463,136.84820122892177,131.34083913772943,142.4930160958263,197.16813683928459,187.29030666490513,207.5096926093681
llava:7b,1.0,0.6,0.17304094616339483,0.14870995970560305,0.19804517683855494,0.16412115081295944,0.14090870040612308,0.18842311646605675,0.16843783935428305,0.144762048926506,0.19287612424208003,0.09201491823999444,0.07802883333093923,0.10673099272580747,71.65449234291023,58.581862745098036,86.28807205941389,142.48350349209653,136.87915173258378,148.2371828339679,211.29569767297164,201.18312459622774,222.21353272172456
llava:7b,1.0,0.7,0.09081332260973264,0.07211084905660377,0.10961003375186436,0.08613597604639008,0.06858102907144205,0.10436991755456941,0.08839948284296188,0.07033328862728909,0.10652354255311407,0.04626958949727539,0.0364484126984127,0.056258181684624806,66.42499663841382,52.57679079696395,80.38857320099255,146.92576879205495,141.59508825882588,152.56016181988744,222.73976084534422,212.7173146441713,234.07549880028247
llava:7b,1.0,0.8,0.042358437930925176,0.028606076759061835,0.05599057456607795,0.04017702910125676,0.026833527810190588,0.0537175824175824,0.04123260523099236,0.027592979526747965,0.05453856050438588,0.021063246220777997,0.013989495720478714,0.02803374027949211,47.62268978036994,30.807142857142857,66.28732142857143,150.2096881408724,145.20655063965887,155.54873656489613,230.87194402918956,220.55855706793207,242.0623482623526
llava:7b,1.0,0.9,0.013284191039077315,0.005916810462265007,0.021966980564733507,0.012596085381038109,0.0056433408577878106,0.020810454189244397,0.012929012446892844,0.005780263338041762,0.02147971360381861,0.006510804560816457,0.0028985087409945085,0.010856453558504222,49.50124541800532,18.633238636363636,86.35166666666666,151.54001336020772,146.6780547460782,156.80422051541112,233.96713969297534,223.57420660759408,245.10707532526615
minicpm-v:8b,0.0,0.5,0.6184017131266271,0.5857869965784367,0.6501984502219657,0.531342041164343,0.5033843978945871,0.5591886385474174,0.5715373424588308,0.5423718024792586,0.5993978071667925,0.40025301116267686,0.3720920077180867,0.4279572112127371,54.42553586873736,45.227145491116325,66.3069402173913,138.84605135191669,133.00294001178415,144.9494511340688,148.88984419951683,143.04374830772355,155.12331140179288
minicpm-v:8b,0.0,0.6,0.41769589912015215,0.38201861340906285,0.4539480125856738,0.35886948562120413,0.3294663573085847,0.388824247387976,0.38602860397327504,0.35477342782242965,0.41916186795737603,0.2393083519939138,0.21563803672276302,0.26515166825898434,55.661890645438675,43.419259259259256,71.36962068965516,142.525570766373,137.0282773198669,148.33187029540022,159.76633614056917,152.90949915739108,167.21983605989448
minicpm-v:8b,0.0,0.7,0.27151781683717663,0.2397323510377049,0.3024212791909431,0.2332657394769823,0.20741103333661579,0.2590921561168486,0.2509255493338443,0.22249357215443163,0.2789316364420751,0.14354269427760402,0.12517173999707717,0.16206888915923914,57.66214612537725,41.22717611336032,81.44777777777776,145.50942000038427,140.29360568978325,151.12883707201888,167.6316887940959,160.21661199103582,175.7504137630662
minicpm-v:8b,0.0,0.8,0.17505925460731747,0.1487171052631579,0.2013705814733212,0.15040137169907178,0.12865412372181903,0.17292377701934017,0.16178538142891355,0.13817025440313113,0.18599245894612765,0.08806144777534594,0.07421207868585455,0.102531249095409,63.721129181360794,37.23230769230769,106.82972049689438,148.17628732766696,143.08331553933047,153.65111386205885,173.92554895560576,165.9224799769778,182.16131093432634
minicpm-v:8b,0.0,0.9,0.10022846084150305,0.0792955892034233,0.12201764344165365,0.08611556895176298,0.06807450817941095,0.10484156269020084,0.0926313788525698,0.0731842240021265,0.11244610707517372,0.048595151494623866,0.03798195187588046,0.05957239554243463,72.22015504193749,37.116094771241826,131.1657222222222,149.2573644046316,144.39971537001898,154.57724857288395,176.74174586891107,168.94800210039952,185.31078598259663
minicpm-v:8b,0.2,0.5,0.6105583449513731,0.5747977117501196,0.644185022493846,0.5125946044501852,0.4849875839320845,0.5413225426280545,0.55725873085716,0.5279023388023691,0.5868362523143763,0.38640385941494426,0.35860552084584885,0.41526415710832476,66.37023103049793,51.55988888888889,85.28514285714283,143.61009203156817,138.441057882499,148.94402875586854,150.02206052705327,145.0085337510417,155.49740961388633
minicpm-v:8b,0.2,0.6,0.4191697805940344,0.38294780384505994,0.4556080756758022,0.351895815859662,0.32375434855796204,0.3810097757676007,0.38256687180673427,0.35196113666952256,0.41400471217912377,0.2366491070900887,0.2135636158292513,0.2610377948404735,66.0437979088239,47.28236166007905,91.2226896551724,145.8909165345997,140.78844236562261,151.1220942280477,156.6630680659772,150.74810562571756,162.44971718083534
minicpm-v:8b,0.2,0.7,0.25453994752730436,0.22328734684041746,0.2885186632792652,0.2136659803116712,0.18869612666297117,0.2396421000863706,0.23229989464795262,0.20427193705081953,0.26148058460619616,0.1314920478323783,0.11375438256487957,0.1504041785880211,52.571674577219284,39.18143939393939,68.16323684210525,148.58067194215732,143.66024252876488,154.00501719454397,162.61696489017865,155.8697129631735,169.52191981292998
minicpm-v:8b,0.2,0.8,0.16694491423340174,0.1402356788285395,0.19448370335380252,0.14014298627689514,0.11825458854376765,0.16234741841967174,0.15236193270952839,0.12865332807674615,0.17647148329812753,0.08250985342188562,0.06874906187458306,0.09677473190059864,52.813513812003485,35.284821428571426,71.79295112781952,149.4122160121346,144.5481876953866,154.8543332475366,165.2404188549632,158.31072175311618,172.49951388648654
minicpm-v:8b,0.2,0.9,0.0970643447262229,0.07650234523754237,0.11877686892570354,0.08147251171193313,0.06518713919157675,0.09967361798592972,0.08858037039636357,0.0705119733587845,0.10827472353099137,0.046370055727144546,0.036544395641054155,0.05723596601736425,62.568117920752854,40.44242424242424,83.615625,150.70544038718467,145.8679070036612,156.06548671234765,168.19919519991362,160.63282810327917,175.76370511559273
minicpm-v:8b,0.4,0.5,0.5823022187610263,0.5459260293691119,0.619495931851788,0.49680888466361633,0.4661308840413318,0.526883494801093,0.5361281448723255,0.5038742474324165,0.5684210526315789,0.36640793937088484,0.3367860266230713,0.39705882352941174,73.91596386483106,60.24677956623225,90.39109582542693,142.7776966640502,137.289103826431,148.48766799649152,152.86098952748014,146.75777789414886,159.10609595022083
minicpm-v:8b,0.4,0.6,0.4027261992992511,0.36614119444085885,0.43886202932187746,0.34358066470260906,0.3142508492724861,0.37325847974002235,0.37078152073900517,0.3393053854180845,0.4024769724823568,0.22770988886699306,0.20431534041059835,0.25193813519476294,75.10203335589136,57.312913640032285,97.64043835616438,146.02319214877386,140.9423370660031,151.36988024203714,161.98977021360253,155.97889638618545,168.4435493470076
minicpm-v:8b,0.4,0.7,0.2503950139899082,0.22005224285994984,0.2826673712021136,0.21359196885461135,0.1888747839484195,0.23896301036636905,0.23051639013651679,0.2034899093918446,0.25879612541939073,0.13034535107227138,0.11326956149402292,0.14863057067413915,67.45123035567207,52.28538961038961,83.72844574780059,149.00163032417788,143.97553737604883,154.5491463844945,170.01633819090083,163.54900109170308,177.1198040674603
minicpm-v:8b,0.4,0.8,0.16011934443866277,0.13524576840265196,0.185890280004934,0.1365857332768084,0.11609847955415842,0.15875075500115357,0.14740802951619025,0.12462543364879004,0.1705745989892331,0.0796121108399459,0.06645362259095125,0.09323943970234186,71.14028724107341,52.248511904761905,92.00156249999999,149.9023078142193,144.96890572528943,155.3733987988472,172.43951029493724,165.73108973136786,179.78586592023174
minicpm-v:8b,0.4,0.9,0.08474012164999377,0.06524633821571238,0.10533698630136984,0.0722858945077746,0.056074499026925295,0.09006954740204508,0.07801317740091736,0.06026853983273375,0.09707559765830318,0.04061422250013462,0.031070558558529016,0.05101390130937921,76.52758165774756,47.92702380952381,109.4625,150.66800801790006,145.80406871375789,156.0661046165166,174.82383414571822,167.6400873957877,182.3964665911665
minicpm-v:8b,0.6,0.5,0.5483521250925858,0.5135063635063635,0.5812518607258925,0.4772282816138586,0.44799909502262447,0.5056446263568443,0.5102771675717495,0.48025467723578863,0.5399158750228663,0.34267213709181654,0.3160099722252192,0.3697840869840539,60.3502477977805,51.60751546956067,69.78637876444144,139.2603311795637,133.23093073785688,145.16161709906487,154.83078136205285,148.32247074965244,161.9068739250265
minicpm-v:8b,0.6,0.6,0.3846622280854607,0.34880242311276793,0.42083711139896374,0.33476711689983346,0.3052373084368015,0.3657685742370786,0.35795163803371816,0.32660488508174657,0.3907310770945285,0.2181144171866218,0.19517499613854886,0.2428003664817749,58.17387045364842,49.53182449494949,67.67673054070113,143.0087861789661,137.4649565131417,148.65793302738402,164.9325483833166,158.70490785739852,172.07609683243376
minicpm-v:8b,0.6,0.7,0.23991596921144828,0.2097363175063429,0.2704582838096921,0.2087801400360217,0.18332746478873238,0.23508781989377114,0.2232473168622564,0.19622581800812042,0.2507761101673643,0.1257207623949108,0.1087862438523086,0.14336421519621684,58.78265966911742,47.58829382499268,71.36510731052985,146.62994519503505,141.2875892179195,152.0620915169304,174.01003251203824,166.98123651542528,182.11011814749486
minicpm-v:8b,0.6,0.8,0.15005756210343077,0.1262818498030341,0.1747970092168788,0.1305912735771634,0.10990304984870203,0.15195826789897793,0.13963650879512376,0.1178736583132894,0.16200296582405072,0.07509995635204991,0.06262792023557331,0.08814103873119594,56.1218988734627,41.06363636363636,72.08950163398693,148.2977271908951,143.07335794174833,153.8109749509118,178.37993185399293,171.2478801555419,186.52428595288515
minicpm-v:8b,0.6,0.9,0.07453876342800515,0.058010048842981825,0.09324549549549549,0.06486238868952952,0.0502922305764411,0.0808002918721744,0.06935840752862142,0.0539876915493012,0.08673805427367674,0.03594502338534154,0.02774272871496563,0.045335169325834965,52.38730622431366,34.76994485294118,73.90925164473683,150.0144951582136,144.96169700496586,155.57879165558245,183.6963957771185,176.26210352336844,192.2426607251468
minicpm-v:8b,0.8,0.5,0.5095194234707472,0.4745184258343656,0.5427174575232616,0.44075371761703963,0.4094959197551853,0.47241663508904885,0.4726114551192985,0.4405713988086264,0.5035177584477973,0.3095697599340285,0.28252104553591156,0.33646758034617064,73.87777659556613,66.76611111111112,81.71434684433541,140.45367905178276,135.2217046132848,145.96645588192547,161.1655415759354,154.35014586007145,168.11006501182035
minicpm-v:8b,0.8,0.6,0.37652632739879505,0.34237397918998463,0.40975077421457967,0.3257127919152723,0.2949017683772538,0.35616514122923987,0.34925373694572537,0.3168398981081701,0.38078214578214575,0.2116865255166638,0.18824109378193338,0.23516424602513472,68.05596075189672,60.6766466434336,76.56160491071428,143.71256892563287,138.76745504098034,148.95504087114858,170.63194503400638,163.94178999386264,177.79309774456854
minicpm-v:8b,0.8,0.7,0.22356168819220326,0.19706558139777125,0.2516895221542798,0.1933893760561094,0.17028509810280526,0.2185364085406781,0.20736755332054105,0.1827403386792071,0.23400462872923877,0.11573816422889212,0.10055818801408334,0.13250579959589914,69.84221874536368,59.13369047619047,80.81343210680558,146.2444962519713,141.42935733011635,151.51568672372431,178.61104517709913,171.40947907935464,186.25227115662412
minicpm-v:8b,0.8,0.8,0.12516273718500184,0.10219800664913965,0.14893839269839387,0.10826754725829474,0.08850148396922718,0.12858821193367972,0.11609461110937076,0.09463535956924775,0.13837572124634914,0.06166103590788932,0.049667847106962676,0.0743306385787534,57.84630286190039,42.35725,74.61064102564096,149.3339359665599,144.3322635135135,154.6941347541059,187.29073264380614,178.80317802622565,195.8345394634971
minicpm-v:8b,0.8,0.9,0.0584881320137558,0.04249527090576685,0.07503320859157421,0.050587470637402945,0.036642599633189284,0.06539205220859468,0.054247397437342186,0.03931076257866095,0.06962316788807461,0.02789707063179531,0.020049461108601892,0.036067138243543746,53.57520718586742,34.56232638888889,71.16874999999999,150.96426653209258,146.1105399438956,156.363207538722,192.50044813457285,183.58648715430124,201.66318756797014
minicpm-v:8b,1.0,0.5,0.504271771027729,0.4694108046990556,0.5381471389645777,0.4261166360971747,0.3951151669612639,0.458245184220731,0.4618645991446776,0.43045027431933097,0.49411799226732944,0.3004207289363498,0.2742508057677083,0.32812530446219795,83.2574739244722,71.26868762987013,96.48241669824907,137.69139176231664,132.16468687609157,143.434573297014,158.14606786358158,151.70664235730857,164.95103570736958
minicpm-v:8b,1.0,0.6,0.3466020210843585,0.31053333573331415,0.3828753052556045,0.29290504430875147,0.26055971244131454,0.32634450305098767,0.3174668542086731,0.28393770585618583,0.3516506602641057,0.1888132295201275,0.165458857500223,0.21333503277494537,84.57646113287736,70.27885512003,100.86975528455285,141.02743390819757,135.5484944353847,146.77271070137724,167.77376420219875,160.76658696090627,175.25843715716985
minicpm-v:8b,1.0,0.7,0.1956815050140516,0.16432267644078818,0.22666709844559585,0.16536985270542767,0.13910585874242506,0.1930446990517662,0.17923512422007154,0.15096536883597458,0.2090518018487607,0.09851031818729555,0.08164550648216423,0.11672688362275539,77.26969746625669,61.014229776247845,96.65137875874125,145.28345174825827,140.10811660845945,151.00556885277126,179.52766806615017,171.59379711903912,188.27444253554503
minicpm-v:8b,1.0,0.8,0.11671881492122811,0.09341839539656942,0.14208425656867343,0.09861952021576453,0.07879792549398827,0.11973810430878776,0.10689769879818783,0.08600533022153709,0.1301741229102896,0.056505198412012174,0.04493498947480261,0.06961831303575525,79.27637902889133,56.999383333333334,107.61310620915033,148.07740602179902,143.00790076810895,153.5109022753792,186.49239041870504,178.1321039737878,195.11975633619957
minicpm-v:8b,1.0,0.9,0.06651965738233748,0.04888254319092566,0.08416660409940685,0.056200844263974224,0.04161614004041285,0.07116797575157016,0.06092023264627487,0.044970830169526584,0.07697398113529377,0.03143584363165192,0.023002638981831303,0.04002752978841445,88.49891391311183,55.21403882575758,133.73269407894736,149.80612106226403,144.89697794117646,155.1406359120056,190.94020430221386,182.50703916311113,199.74257568611648
ministral-3:14b,0.0,0.5,0.3910598500408876,0.3581260471235075,0.4237981384893983,0.44918878651207705,0.4140143858230577,0.4844898670070184,0.41807571295274915,0.38461232076473717,0.4521904140499687,0.2644336988767989,0.23809289001596692,0.292148607748184,51.38642393200727,44.790605523556344,58.82880309287037,109.25055693261172,104.06887577399381,114.78626205384451,183.50461677430908,173.11092365799507,194.37797752615785
ministral-3:14b,0.0,0.6,0.25593447523146423,0.22444681240653896,0.28528543350853325,0.2939537671324409,0.26060432518967463,0.32456240258961755,0.2736050248190266,0.24177973017357568,0.30293145165448426,0.15857657474632036,0.13751390221479057,0.17850277882063423,46.479294865641094,40.131699940991346,54.226181698485846,122.07752985135673,116.6632945478595,127.7559829059829,216.24266382151814,205.35537338696534,227.4919108773273
ministral-3:14b,0.0,0.7,0.10669755635610913,0.08603672196715556,0.12704874000348781,0.12252770169633743,0.09988901220865705,0.1444585183386975,0.11405574002328082,0.0924017472546135,0.13506466723372795,0.060511903476697444,0.04843878795372337,0.0724232443909615,48.59459450534719,37.66627358490566,62.938283110459764,138.88734451045337,133.4133917675545,144.5160088934307,256.5716357671143,245.8112804537932,268.9990085358527
ministral-3:14b,0.0,0.8,0.037916224984685484,0.02675850513693589,0.0496080139372822,0.04354087231067295,0.030982415902140674,0.0568309497546689,0.04053068500452037,0.028646076855639975,0.0529703232226805,0.0206951157412684,0.014531168931827685,0.027205709405039642,37.25754761516394,29.194931402439025,45.606293706293705,147.66952973904097,142.70178311719792,153.21022996912075,278.03875543234466,268.69588968011925,288.94535715952657
ministral-3:14b,0.0,0.9,0.008913783653409182,0.0039177277179236044,0.015321756894790603,0.010231017349657982,0.004509582863585118,0.017626840395382593,0.009526211230707873,0.004199475065616798,0.016342331453129185,0.004788353388220527,0.0021041557075223566,0.008238483803143794,35.524129774637125,15.372767857142858,57.16874999999999,150.72094719417777,145.93882787224808,156.2386897864592,286.23930475702286,277.21155016606315,296.1375235661999
ministral-3:14b,0.2,0.5,0.3874202098304663,0.35347432024169184,0.42180164688448046,0.4526225508696873,0.41587246751967427,0.48879237720487045,0.41745382119693647,0.38348699975430733,0.4514056438327045,0.26393912383422236,0.23723100259489163,0.29149379432624106,51.65325216072421,44.45032928770394,59.844283892326054,111.57607426354821,105.96147625959632,117.38746152135491,187.73687397797377,176.84357857580164,198.99069959054233
ministral-3:14b,0.2,0.6,0.23794227767060017,0.20709960364063418,0.26673230804628445,0.2779714860958802,0.24412051147288133,0.3104622196198078,0.25638113829407877,0.22486464669219794,0.28646513463030354,0.14713571518572469,0.1266746488437757,0.16717788523694063,45.93764362308613,38.7574105876204,54.846173404525786,123.7641425911598,118.40058877136147,129.44600101419877,221.99223401289387,210.9897531656907,233.53971115529262
ministral-3:14b,0.2,0.7,0.11087160322459225,0.09192944303491603,0.1307255241425546,0.12952603568362217,0.10718088563763782,0.15144848587851514,0.11946443275284038,0.09904101207382661,0.1395666239657156,0.0635586302107774,0.05210055172612835,0.07501834087533081,52.4223674869764,38.69088735008566,69.72693959962194,138.49458818732325,133.26984380107044,144.0888754566946,255.91266349424492,245.6131324067356,267.2143224039578
ministral-3:14b,0.2,0.8,0.046968953092446655,0.03365839635144617,0.061114664900286206,0.054866018036917,0.039377647026363344,0.0711786302309474,0.050606799609890986,0.03613819369655301,0.0655061087584281,0.025975216078303703,0.018401597088505604,0.03386214315598972,33.97762294709525,27.112539640591965,41.63345744680851,146.46721911473995,141.4278015873016,152.04208329732998,275.87470650929583,266.5585134857612,286.25723730320175
ministral-3:14b,0.2,0.9,0.01159694130422389,0.00484027105517909,0.020105236326560312,0.013545986503964354,0.005630472288936855,0.023560614941470014,0.012494815627401429,0.005205622071837585,0.021683382721677667,0.006291254143754335,0.0026096033402922755,0.010960522058030409,34.26739468755945,18.5975,54.701944444444436,150.49581032730393,145.6964314769976,155.99690026954178,286.1719851991453,277.2213663932195,295.9973109432242
ministral-3:14b,0.4,0.5,0.38873917644781636,0.3526588566561487,0.421156594784353,0.4568506228001256,0.41950027983383387,0.490730116158574,0.420012693852867,0.384699395480915,0.4520966046630144,0.26598750042111796,0.2381596307243074,0.2920702971810671,51.13544112044657,44.82245738636364,58.45944755757318,109.27711904918947,104.04421150753713,114.70499104396245,182.41664462757905,172.41772093334595,193.05394778911239
ministral-3:14b,0.4,0.6,0.25076123959166147,0.22075851201381708,0.2798135183299389,0.29467510187543483,0.2625570776255708,0.32606834249803607,0.27092527586306,0.24067753782463766,0.3009717741728022,0.15678064961769902,0.13680126492443853,0.17714348097317528,46.86904904103554,40.40662978996313,54.62132196533807,122.6952797000958,117.18453133374562,128.42178203818654,216.39792194651724,205.61148312356977,227.8969195671551
ministral-3:14b,0.4,0.7,0.10246586442508855,0.08301255693937666,0.12249143633356956,0.12040528829380039,0.09830231090025635,0.14252620396881288,0.11070330746835966,0.09029447385289656,0.13178994348350223,0.05862900072522329,0.047281884076092025,0.0705434291038297,48.8730017434998,37.154543606799706,63.77957227138642,138.13964996040187,132.84828953365923,143.90636745252417,254.98610221490512,244.74645754824854,266.62490544865716
ministral-3:14b,0.4,0.8,0.03526953404019531,0.024108003857280617,0.04646717616566034,0.04144493465285312,0.028537999250246013,0.05423728813559322,0.0381051618920011,0.02609603340292276,0.050054582178109895,0.01943297566724563,0.013220518244315178,0.025669735038291685,38.74236805763679,28.856808035714288,50.001829268292674,147.89503395461176,142.80453831417623,153.31517783492123,278.11511859114864,269.09256273708786,288.00960434344887
ministral-3:14b,0.4,0.9,0.005869666968449801,0.001932320519277041,0.010816392005202888,0.006899867053320243,0.0022597596163032884,0.01274660373756899,0.006342621273676358,0.0020833333333333337,0.011702283355791331,0.0031830382348355265,0.0010427528675703858,0.005885579034924606,49.21871019787686,15.60166666666667,81.75803571428573,151.18902474276518,146.3279625401993,156.55976608187135,286.36620124036915,277.7514753124422,295.4437114611214
ministral-3:14b,0.6,0.5,0.40092325982021604,0.36643589060239873,0.4345745027861639,0.46343100322191877,0.42905009495362945,0.4988587695970809,0.4298769721472069,0.3957429557216791,0.46356601570485184,0.2739353803197284,0.24668300957338044,0.3017155466635283,53.02518024220414,46.231438559524946,60.822041769512296,109.04856793777085,103.53494337415705,114.8352245145631,182.3960307554897,171.2332992302835,194.12635584054388
ministral-3:14b,0.6,0.6,0.2577643266700334,0.22736220472440946,0.2868534060479394,0.2979158248073209,0.26629012156306325,0.32912067310576515,0.27636377974465703,0.24546126681948519,0.3059820010587613,0.16043083047499393,0.13990073995097368,0.180625,51.064130697840234,43.78412087450663,59.82375365141188,120.92559126132129,115.49529764444272,126.62762146558867,215.612243648699,204.19285223850633,227.54564201011164
ministral-3:14b,0.6,0.7,0.1074101099809377,0.08799133895557458,0.12739702111095844,0.12413768316978832,0.10235996778811739,0.146200221123558,0.11515895558408203,0.0951839620455255,0.1357378401800819,0.06112943925783265,0.04997016008598327,0.0728104893834667,57.41588205814759,43.89308712121212,75.35966981132074,139.01431897798236,133.94773375917367,144.53821825970846,258.27046356917424,247.8798783160323,269.2061799123997
ministral-3:14b,0.6,0.8,0.03276794720317407,0.022244129873047972,0.04479351009471584,0.03786778272557775,0.025610360459362002,0.051342589632518656,0.035130498960992,0.02382154570787404,0.04777585240217425,0.017889376955692298,0.012054349473365158,0.02447252407961726,36.703179927290904,26.555376344086024,47.83870967741935,148.39819374159467,143.53107640351615,154.01762612931697,281.85249533845007,272.35028427013503,292.4863344424212
